Button Number,Latitude,Longitude
鉄格子,37.760795795798124,-122.50944860873477
鉄格子,37.75626672890165,-122.50892426256665
鉄格子,37.75241689294367,-122.50841248791897
鉄格子,37.75182102344721,-122.50832967471564
鉄格子,37.75082116614156,-122.50820645236985
鉄格子,37.749371334909476,-122.50802883947479
鉄格子,37.74809854356481,-122.5078577560849
鉄格子,37.73739464806273,-122.50545792203386
鉄格子,37.73643074765147,-122.50539557670244
鉄格子,37.73455640191712,-122.49926069791445
鉄格子,37.76085295991357,-122.44297322733436
鉄格子,37.76051540396899,-122.43699993018288
鉄格子,37.76079674254894,-122.43641965102631
鉄格子,37.760810760846866,-122.43526283213808
ホームレス,37.76086438273592,-122.4348604139022
鉄格子,37.76087579377826,-122.43427561916917
鉄格子,37.76094435686361,-122.43356900741703
鉄格子,37.76101800999286,-122.43261579206496
鉄格子,37.76106217172202,-122.4321264570004
ホームレス,37.761121574015235,-122.43108608987157
落書き,37.76111894794324,-122.43051377388133
鉄格子,37.761153603009,-122.43032836176343
鉄格子,37.76116447851823,-122.43001936518614
鉄格子,37.761168063385824,-122.42950770624563
鉄格子,37.76126806707895,-122.4287683721889
鉄格子,37.76141754820734,-122.42507885221617
ホームレス,37.76153742681984,-122.42347278248437
鉄格子,37.76163774905911,-122.4225131243194
鉄格子,37.76246051061403,-122.4216092711833
ホームレス,37.76246051061403,-122.4216092711833
落書き,37.76110909417063,-122.42146055225508
鉄格子,37.76110419075727,-122.42145887587445
落書き,37.760938899626865,-122.4214407709636
鉄格子,37.7607193327508,-122.42141536186445
鉄格子,37.760106852294335,-122.42061612509333
鉄格子,37.760197321189615,-122.42050376866467
鉄格子,37.76019867639007,-122.42023811756334
鉄格子,37.760237742778564,-122.41989648230279
匂い,37.76019438517441,-122.41955901928218
鉄格子,37.76029633358751,-122.41932396589651
鉄格子,37.76031097385749,-122.41915588365545
鉄格子,37.760464086122425,-122.41915374593793
鉄格子,37.760591959127545,-122.41916301225203
鉄格子,37.76067721191081,-122.41915382790651
ホームレス,37.760330354644715,-122.41914381473583
ホームレス,37.76018115924221,-122.41911409962172
鉄格子,37.759978335635935,-122.41910323426262
鉄格子,37.75971832064065,-122.41908528364364
鉄格子,37.759615760032894,-122.41909653880064
鉄格子,37.759552641045055,-122.41908348880034
鉄格子,37.759430827457095,-122.41907524993557
鉄格子,37.759334255311,-122.41907940323914
鉄格子,37.759176154293925,-122.4190568934571
鉄格子,37.759120738372935,-122.41904660530774
ホームレス,37.75886856954336,-122.41920892160611
鉄格子,37.76136373470556,-122.41943470286878
鉄格子,37.76135356780228,-122.4194427260459
鉄格子,37.76136859789296,-122.41942827601211
鉄格子,37.76171996832355,-122.4194196831413
ホームレス,37.76171996832355,-122.4194196831413
落書き,37.762111092777644,-122.41930828896409
鉄格子,37.76209171765805,-122.419350201265
鉄格子,37.76212451282301,-122.41935588578006
鉄格子,37.76213058291211,-122.41946336459765
鉄格子,37.76215906942633,-122.4194411827424
鉄格子,37.76230372980395,-122.41946803361436
鉄格子,37.76237205104544,-122.41947207711779
鉄格子,37.76244889451418,-122.41947033863346
鉄格子,37.762532366008365,-122.41946639773052
鉄格子,37.762696690734295,-122.41941389038418
ホームレス,37.76281276828673,-122.41943075858087
鉄格子,37.76287732757252,-122.41942560181805
鉄格子,37.763035984721746,-122.4193851893756
鉄格子,37.76311449963149,-122.41935965271203
鉄格子,37.7631598359917,-122.41948808901945
鉄格子,37.76321181315632,-122.41952732115517
鉄格子,37.763359618274784,-122.41958435717285
鉄格子,37.763359618274784,-122.41958435717285
鉄格子,37.763584011360784,-122.41956863074356
鉄格子,37.76360914776523,-122.41959822114359
ホームレス,37.76367771546522,-122.41964480583465
鉄格子,37.76371364537491,-122.41962337290663
鉄格子,37.76386775340465,-122.41957830041451
鉄格子,37.76390583801635,-122.41955512607832
鉄格子,37.76394213158249,-122.41953956784609
鉄格子,37.764006713349715,-122.41956509722867
鉄格子,37.76407512804664,-122.41956709646104
鉄格子,37.764171457911786,-122.41956581556921
鉄格子,37.764230355565445,-122.41960389268804
鉄格子,37.76427890412141,-122.4196227489843
鉄格子,37.76433485273079,-122.41959129325453
鉄格子,37.764821568485665,-122.41959766270317
鉄格子,37.765267527214235,-122.41973043661082
鉄格子,37.76530822006055,-122.41973349263905
鉄格子,37.76537968722439,-122.41973346604088
鉄格子,37.7654283259364,-122.41972080144791
ホームレス,37.76548894872618,-122.41970471619656
ホームレス,37.76553133618822,-122.41964865637794
ホームレス,37.76565008547031,-122.41968248799594
ホームレス,37.76582687280906,-122.41972306721249
鉄格子,37.76590834358588,-122.41975310388192
鉄格子,37.76590834358588,-122.41975310388192
鉄格子,37.766033660338415,-122.4197354962313
鉄格子,37.76615876097335,-122.41972075547713
ホームレス,37.7663706842385,-122.4197524816375
ホームレス,37.7663706842385,-122.4197524816375
ホームレス,37.766427793710186,-122.4197616921049
鉄格子,37.766427793710186,-122.4197616921049
鉄格子,37.76679081346366,-122.41982835182199
鉄格子,37.76679081346366,-122.41982835182199
鉄格子,37.767398353792295,-122.4198980502566
鉄格子,37.76747972673349,-122.41990642584116
鉄格子,37.76757637454129,-122.41983534376705
鉄格子,37.76792919526107,-122.41987471902169
鉄格子,37.76822922736053,-122.41989495941168
ホームレス,37.76891423693327,-122.41989137517271
ホームレス,37.76893738727544,-122.41992442592041
ホームレス,37.76893738727544,-122.41992442592041
ホームレス,37.768969410307854,-122.41995795569959
鉄格子,37.769095377508805,-122.4199779224606
鉄格子,37.76964336312057,-122.41987140432076
ホームレス,37.770373733892875,-122.41981662794684
鉄格子,37.77046692125695,-122.41982262817378
鉄格子,37.771066095268615,-122.41964300201975
ホームレス,37.77132550896483,-122.41940621841555
鉄格子,37.77153042633324,-122.41936325437386
鉄格子,37.77378060116493,-122.41872964522318
ホームレス,37.78150240498099,-122.42045743292377
ホームレス,37.78161690099786,-122.42047334059531
ホームレス,37.78161690099786,-122.42047334059531
鉄格子,37.78187562803124,-122.4205273169011
鉄格子,37.78200990329995,-122.42056017131694
鉄格子,37.78200990329995,-122.42056017131694
鉄格子,37.78211648763791,-122.42058736348186
鉄格子,37.78211648763791,-122.42058736348186
鉄格子,37.78211648763791,-122.42058736348186
鉄格子,37.782219840172814,-122.42061578593658
ホームレス,37.78232118017517,-122.42063727681678
鉄格子,37.782924679814364,-122.4200450202631
鉄格子,37.7829264712345,-122.4200307464136
匂い,37.78293833317513,-122.41993623168611
鉄格子,37.78298439006661,-122.41958916288213
鉄格子,37.78299898615768,-122.41948171190938
鉄格子,37.783000579308684,-122.41946998374846
ホームレス,37.78304954399665,-122.41908822000131
ホームレス,37.78304872366262,-122.41907307511748
鉄格子,37.783054216035175,-122.4189815566168
鉄格子,37.78307908962296,-122.41888322336048
ホームレス,37.7830859476814,-122.41882664298959
鉄格子,37.78309530765613,-122.4187548752832
鉄格子,37.783108526265686,-122.41871678155053
鉄格子,37.783117765822894,-122.41865988167292
鉄格子,37.78312578791316,-122.41853349301047
鉄格子,37.78319424063541,-122.41831114612454
鉄格子,37.78318590096448,-122.41824510898792
鉄格子,37.78319117444432,-122.41821207661043
ホームレス,37.78319029984921,-122.41813666270585
ホームレス,37.78319191980654,-122.41808272447804
鉄格子,37.783200603932436,-122.41800810796283
鉄格子,37.78323688465203,-122.41767777524527
鉄格子,37.78329249560987,-122.41720630566346
鉄格子,37.78330699314122,-122.41708800801342
鉄格子,37.783312612126714,-122.41704215800178
鉄格子,37.78332802169144,-122.41691646823165
鉄格子,37.78335319248354,-122.416782127989
鉄格子,37.783365267300915,-122.41668994971297
ホームレス,37.783386741642325,-122.4164500428519
鉄格子,37.7833936027539,-122.41639554352082
鉄格子,37.78342101528477,-122.41624755015773
ホームレス,37.78344312039065,-122.4162020938967
ホームレス,37.78345823485709,-122.4161845370814
ホームレス,37.783453998525836,-122.41617010276308
ホームレス,37.783453998525836,-122.41617010276308
ホームレス,37.78344525188468,-122.41612904720107
ホームレス,37.78344884769738,-122.41611740249465
ホームレス,37.78344913933637,-122.41604525424373
ホームレス,37.78345826408381,-122.4160521104206
ホームレス,37.78345826408381,-122.4160521104206
ホームレス,37.78345826408381,-122.4160521104206
ホームレス,37.78345709844587,-122.41605030900345
ホームレス,37.78345709844587,-122.41605030900345
ホームレス,37.783458197903144,-122.41605100146532
ホームレス,37.783458197903144,-122.41605100146532
鉄格子,37.783467801579185,-122.41594470711227
ホームレス,37.7834604721831,-122.41587533177182
鉄格子,37.78347909085905,-122.41575806683313
鉄格子,37.78348422053666,-122.41573909493029
鉄格子,37.783495725959256,-122.41564041459118
鉄格子,37.783505531872166,-122.41558811636587
鉄格子,37.783516319759194,-122.41550319086623
鉄格子,37.783526722068764,-122.41540973554186
鉄格子,37.78354062267702,-122.41524391539076
鉄格子,37.783554903006696,-122.41513121655227
鉄格子,37.78355509153383,-122.41512972868748
鉄格子,37.78355509153383,-122.41512972868748
鉄格子,37.78357105016058,-122.41500378500723
鉄格子,37.783574084658426,-122.41497983711584
鉄格子,37.783574084658426,-122.41497983711584
鉄格子,37.78358073618424,-122.41492734392821
鉄格子,37.783583531272726,-122.41490528543743
鉄格子,37.783585962545274,-122.41488609810116
鉄格子,37.7835895549488,-122.41485774713982
鉄格子,37.78358933932929,-122.41485944876523
鉄格子,37.78359104656469,-122.41484597544792
鉄格子,37.78359885809954,-122.41478432766378
鉄格子,37.78360557347306,-122.41473133064467
鉄格子,37.783611972198216,-122.41468083261313
鉄格子,37.78361684133765,-122.41464240590012
鉄格子,37.78362224931201,-122.41459972677139
鉄格子,37.78362641648093,-122.41456683993644
鉄格子,37.78363080083227,-122.41453223913105
ホームレス,37.78363949442914,-122.41446363021447
ホームレス,37.78363995053121,-122.41446003069639
ホームレス,37.78363995053121,-122.41446003069639
ホームレス,37.78364323966351,-122.41443407329656
ホームレス,37.78364323966351,-122.41443407329656
ホームレス,37.783643209302234,-122.41443431291236
鉄格子,37.7835539071748,-122.41434232973202
鉄格子,37.78354652667378,-122.41426067322506
鉄格子,37.78364471885118,-122.41417749247618
ホームレス,37.78365283751389,-122.41417167068225
ホームレス,37.78368025339871,-122.41413968663228
ホームレス,37.78368025339871,-122.41413968663228
ホームレス,37.783684134267354,-122.41410943064902
ホームレス,37.78368602598486,-122.41409457953108
鉄格子,37.783695408871274,-122.41402091832269
鉄格子,37.78363271546705,-122.41389081189496
鉄格子,37.78366593150017,-122.41389956567339
鉄格子,37.783481482552546,-122.41383322451033
鉄格子,37.783481756278384,-122.41375725314943
鉄格子,37.78348786537132,-122.41374136398906
鉄格子,37.783513634394794,-122.4137115270075
鉄格子,37.78350159341302,-122.41370213734803
鉄格子,37.78351704407556,-122.41365969196956
鉄格子,37.783528635148876,-122.4136358273546
鉄格子,37.783537089641676,-122.41360357726673
鉄格子,37.78359730797795,-122.41355739653653
鉄格子,37.78368795134395,-122.41352713303537
鉄格子,37.78370393775334,-122.41352374275897
鉄格子,37.783731768492196,-122.41350410165175
鉄格子,37.78374818597146,-122.41348274851185
鉄格子,37.7837823386453,-122.41333965870052
ホームレス,37.783919397891815,-122.41289457694205
ホームレス,37.783919397891815,-122.41289457694205
ホームレス,37.78394306104751,-122.41288261428912
ホームレス,37.78394450568809,-122.41286914548385
ホームレス,37.78394450568809,-122.41286914548385
ホームレス,37.783939302794394,-122.41286806025279
鉄格子,37.7839168425775,-122.41272114506786
ホームレス,37.78392146275147,-122.41266222212239
ホームレス,37.78392049802764,-122.41265212106288
ホームレス,37.78392069809506,-122.4126404829046
鉄格子,37.783907316503,-122.4123596969245
鉄格子,37.7838660324729,-122.41233841590208
ホームレス,37.78361573402071,-122.4124763218485
ホームレス,37.78367405739206,-122.41210575292098
鉄格子,37.783659737073556,-122.41198211915915
鉄格子,37.78361741726772,-122.41194968422417
鉄格子,37.783484622726085,-122.411700181375
ホームレス,37.78337252406701,-122.41140843736076
ホームレス,37.78353128581826,-122.41136052486239
鉄格子,37.78359681033494,-122.411347453925
鉄格子,37.78359681033494,-122.411347453925
鉄格子,37.783596787111506,-122.41134753497698
ホームレス,37.784072337435326,-122.4110424175251
ホームレス,37.78412505554392,-122.4109772494295
鉄格子,37.78414640081692,-122.41092024589469
鉄格子,37.78416632520934,-122.41086449268848
鉄格子,37.78419868614073,-122.41082682335488
鉄格子,37.78421953696925,-122.41075376601896
鉄格子,37.78422563081333,-122.41069889368974
ホームレス,37.78423056875926,-122.41063775473407
ホームレス,37.78422540800317,-122.41057949123942
鉄格子,37.78427054318956,-122.41044953181792
鉄格子,37.78430238960358,-122.41028425094409
ホームレス,37.78432259610612,-122.4101822277267
鉄格子,37.78434216880426,-122.40998144601139
鉄格子,37.78434216880426,-122.40998144601139
ホームレス,37.78434476424867,-122.40996218563428
ホームレス,37.78434476424867,-122.40996218563428
ホームレス,37.78434602998792,-122.4099471461234
ホームレス,37.78434602998792,-122.4099471461234
ホームレス,37.78434268580135,-122.40992336032399
ホームレス,37.78434524282658,-122.40991560325644
ホームレス,37.78434524282658,-122.40991560325644
鉄格子,37.78433906800329,-122.40986272896775
ホームレス,37.78436427982808,-122.40969505581116
ホームレス,37.78436427982808,-122.40969505581116
ホームレス,37.784382608732294,-122.40968192157506
ホームレス,37.78440052434094,-122.40941407821215
ホームレス,37.78440052434094,-122.40941407821215
ホームレス,37.78439571441016,-122.40938868429681
鉄格子,37.78445517036795,-122.40905533689272
ホームレス,37.78452368676091,-122.40863301305951
ホームレス,37.78452868877637,-122.40860410272845
ホームレス,37.78458242102609,-122.4081685030099
ホームレス,37.78458500212913,-122.40814990554291
ホームレス,37.784616234751134,-122.40784778459255
ホームレス,37.78409638335088,-122.40676359079802
ホームレス,37.78409638335088,-122.40676359079802
ホームレス,37.78409638335088,-122.40676359079802
